extraction_id,rfp_id,pricing_model,volume_low,volume_base,volume_high,service_types,locales,sla_terms,commercial_terms,confidence_score
372310ce-2f46-43a5-9145-149522e18a6b,2b88d94e-8bc0-421f-9e7d-1e24f4786257,PER_HOUR,4939175,8357073,13156924,"[""qa_testing"", ""proofreading""]","[""el-GR"", ""cs-CZ"", ""tr-TR"", ""es-AR"", ""he-IL"", ""th-TH""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 4.8}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.94
31fa7f89-d901-4781-85c0-4a55b1915ab4,9a2d73b0-3fb7-4a85-b37f-9cf47a651799,PER_WORD,659100,1152172,1758572,"[""transcreation""]","[""fr-CA"", ""ja-JP"", ""da-DK""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 7.9}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.89
80925d9c-aea7-41a8-97a6-8f6e031f91f3,889808cd-0d4c-4113-8eb9-ccfbe3d98246,FIXED,12531,20327,28516,"[""voiceover"", ""subtitling""]","[""th-TH"", ""el-GR""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 3.4}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.85
1fe7c1bd-5ba3-4d95-9e09-c37fb57ac221,745cab68-cbe7-4143-9186-9a5017e3965e,HYBRID,1199837,2075993,3424503,"[""transcreation""]","[""el-GR"", ""it-IT""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 5.3}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.96
aaa5c2a8-6e0f-44df-8f4f-4d573e50ddf6,1991b161-04f3-47f3-82c8-7aa972c3122f,FIXED,2848,3993,6944,"[""voiceover""]","[""ms-MY""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 3.0}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.93
ba2f3a97-3d15-477b-a2e8-29de3642c222,1ca783a0-efad-4c60-927d-908a50bcd18a,HYBRID,2919484,4473923,6663996,"[""dubbing"", ""transcreation""]","[""en-AU"", ""nl-NL"", ""tr-TR"", ""fi-FI""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 4.1}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.93
892595ae-cf7e-4a19-8936-b72cf1971ec7,5d451c19-ed14-47a4-9e66-f92da160e9fc,HYBRID,732851,1007015,1477675,"[""qa_testing"", ""proofreading""]","[""en-AU"", ""fr-FR""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 8.2}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.86
b2ab3860-6a3a-450d-bed4-a17600b11947,f995dcf1-f39a-4e97-9a1f-73e674cddea5,PER_HOUR,5146,8314,12239,"[""voiceover""]","[""fi-FI"", ""en-US""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 3.3}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.87
b1e02486-78a1-4f1e-b5ae-b3211646cf25,6fc49ea5-1fb6-4d80-98d0-5972cd25d192,HYBRID,2166,3631,5289,"[""interpretation""]","[""no-NO"", ""da-DK""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 4.4}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.92
5cd11619-8452-4dd0-b011-2ae9430cf51a,3dedda41-4922-406b-9d7b-d66ea25e6f1b,RETAINER,2828,3842,6300,"[""qa_testing""]","[""es-ES"", ""de-DE""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 9.4}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.92
324ca4c5-ebe4-4838-a90d-31fa01903818,c33c1305-dc7e-435e-83c8-0d406e560800,PER_WORD,391,733,1155,"[""dtp""]","[""tr-TR""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 6.5}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.88
ea5bcccc-1112-4d9d-91d7-c00d9b32ca5e,43e88b4b-3043-440a-af32-8b995347f952,HYBRID,1023,1690,2259,"[""dtp""]","[""vi-VN"", ""ar-AE""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 2.6}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.88
06c01156-c736-4f08-ac98-69c69a9b343e,125c6fec-94b4-45d0-b960-870d3cefe0fa,PER_HOUR,2709,4536,7896,"[""localization_engineering""]","[""de-DE"", ""en-GB""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 5.7}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.92
07650f0e-3d76-4b7a-96b3-c819352a1dfd,a4489689-7a38-4120-8a79-c0613351f1a4,FIXED,17115,26597,39686,"[""transcription"", ""qa_testing""]","[""en-CA"", ""el-GR"", ""ko-KR"", ""ar-SA""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 4.8}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.91
c271ccca-e146-4513-b9a5-577b6a06e70d,23b7b2d5-3b26-4c8f-aa7b-9cffb9f121c0,PER_WORD,495691,786921,1226560,"[""proofreading""]","[""ko-KR""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 7.6}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.97
aed88ff2-2c91-4f0e-a9ae-6239f9c03fae,69af0507-3f9e-43f7-93c2-f8467b9d8661,PER_WORD,836,1515,2446,"[""dtp""]","[""en-GB"", ""en-IN""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 4.9}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.96
626d5086-cdb7-45b0-98e4-67e9eff38d52,76d8f1c6-b570-4f8e-8336-b770997a361d,HYBRID,927,1582,2117,"[""localization_engineering""]","[""zh-CN""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 8.0}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.87
4d19b9ac-a64d-4971-8d1e-596c2afe2176,6cd92f71-ddda-4a13-9ea7-0e1adc475b4a,HYBRID,3611522,5269571,8251871,"[""voiceover"", ""translation""]","[""nl-NL"", ""da-DK"", ""es-AR"", ""ko-KR""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 9.2}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.94
e31f3c86-f433-4669-9a0a-e019a8bf5b0b,45921602-312f-4d90-bc0d-c5b95b3a95b9,FIXED,822,1540,2339,"[""subtitling""]","[""no-NO""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 9.3}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.91
461b4ebc-b5cb-4b9d-90e5-7dfac714904c,232e76a3-2403-4747-8d4f-41fedbbf9a83,HYBRID,4288,6723,9806,"[""dubbing""]","[""he-IL""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 4.8}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.89
362a8368-b535-4858-b830-472c5de79610,5f8072c4-7e70-4f0e-9b02-be04ff8a37c0,PER_WORD,953895,1397029,2429022,"[""content_writing""]","[""ar-SA""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 4.1}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.92
81e239a2-3e07-4e66-877c-2341e2c0f5ed,5ed4c027-3372-408e-b690-3944f2e377d9,HYBRID,2183405,3719958,5617058,"[""proofreading""]","[""th-TH"", ""ja-JP""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 5.1}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.87
db59fc22-ba79-41ce-8d41-ec5d73ffbb90,b8a5cf84-fe0e-4ec0-b532-6a8bf779def7,FIXED,1041,1793,2807,"[""dtp""]","[""pt-BR"", ""ta-IN""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 3.4}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.97
17f773d2-4def-4274-ab07-d7d23f5ca2f5,7d423e65-28d4-47dd-95a8-e599ce37c82d,HYBRID,1053911,1703059,2753445,"[""content_writing""]","[""nl-NL""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 6.4}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.89
9efe7334-f468-4409-b111-c30edfe1876c,f0d4f3de-b226-42a1-88d2-43da2b4fe841,RETAINER,60,81,121,"[""localization_engineering""]","[""de-DE""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 8.2}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.88
ced95961-627f-4877-b1d0-c8ac760c038b,432f5007-98b8-4e53-b914-1cb07a528fa3,RETAINER,997,1602,2310,"[""localization_engineering""]","[""pt-PT"", ""fi-FI"", ""sv-SE""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 7.0}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.94
4f684cc7-bf6c-4f4b-99f4-60fed14486de,06cb4cfa-2cbc-40c4-a179-348ad9e42e27,HYBRID,10976,18083,26478,"[""subtitling""]","[""en-US"", ""cs-CZ""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 6.5}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.94
8f067e2b-2ca5-4915-b8ba-ba9f9ebba0be,573d1aec-18b7-4a76-903a-c105f1fc151e,PER_HOUR,4300,8273,12460,"[""dubbing""]","[""it-IT""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 3.4}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 30}",0.9
a65c893c-9017-49dc-a522-df890b576a4a,44838b3e-c210-48ca-a8c0-f7c6f45889cc,TIERED,774086,1363581,1932429,"[""transcreation""]","[""cs-CZ""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 2.2}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.91
e3fcf66c-ba31-4993-bc9a-d08fbe603425,cd92b272-0739-4d2a-8764-3c7eac6bf356,PER_WORD,1122273,1625918,2847916,"[""transcreation""]","[""es-ES"", ""el-GR""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 6.3}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.91
8bef6cbf-3623-43fa-a2ea-36e017bbf88f,d9090ef0-0969-4187-80b1-b0d31e579ef6,PER_HOUR,10485,17621,28602,"[""localization_engineering"", ""transcription""]","[""pl-PL"", ""ar-SA"", ""de-AT"", ""ru-RU""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 5.0}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.85
39627068-13e3-4ae0-bb85-86e23442c130,a8ec8406-cded-45d1-b014-01442c75926f,HYBRID,20365,33924,52884,"[""dubbing"", ""transcription""]","[""cs-CZ"", ""pt-PT"", ""fr-CA"", ""ja-JP""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 3.6}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.92
9dd904d4-24e3-4974-9399-704fcf62e50f,059ed0b2-b359-49d3-9aef-2261d5e4c20b,PER_HOUR,3807411,5926604,9896638,"[""content_writing"", ""subtitling""]","[""it-IT"", ""el-GR"", ""de-AT"", ""ms-MY""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 8.3}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 60}",0.93
bfb50a60-b49d-4386-a1cd-9732ec5450ef,51ee8bc3-a009-4533-a603-bf8b6d33ea09,HYBRID,1188367,1652911,2589279,"[""proofreading""]","[""vi-VN""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 7.2}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.95
3ce8196b-bdf0-4ae3-8155-e78fe0e88cb7,47ccd487-d91f-4baf-9466-ddd773ff45d0,FIXED,494,942,1632,"[""dtp""]","[""sv-SE""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 4.0}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.92
3b5f5776-e2a9-4721-a73a-426bd265df02,c71f2cc4-8d22-49a6-ad4c-d4179396a1a4,HYBRID,2386064,3629730,5752894,"[""subtitling"", ""proofreading""]","[""es-AR"", ""hi-IN"", ""pt-PT"", ""da-DK""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 5.1}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.85
85e26657-215f-4185-9427-c1916a091bdd,fb392387-1773-42c2-a5b1-cd523802a631,PER_WORD,3713793,5762696,8782862,"[""transcreation""]","[""id-ID"", ""zh-TW"", ""es-AR"", ""sv-SE""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 5.3}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.91
e8d962d6-1d7a-4f1b-a9a3-c6f7be89d34b,5b645dff-15ed-47b2-a25d-c5328cb17641,PER_WORD,387306,550878,756488,"[""proofreading""]","[""no-NO""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 9.0}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.93
6454ef50-8f89-43ba-910a-77e072ad3620,48b7fb81-775d-4b70-a6dd-1f12c665e396,RETAINER,2113321,3272073,4875029,"[""qa_testing"", ""proofreading""]","[""en-CA"", ""ar-AE"", ""fr-CA""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 4.4}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 60}",0.88
b9a08e31-54c3-434d-af47-9b10f4e964f0,e072cb29-d873-416c-a520-6079e2ec4738,PER_HOUR,5971,11115,15594,"[""voiceover""]","[""en-CA"", ""de-AT""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 4.5}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.86
b77d5763-5d29-4f79-a9b1-f57addaa8f69,bde07af8-3870-4e30-b615-af5c983bf91a,PER_HOUR,1871,3148,5362,"[""interpretation""]","[""ta-IN""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 2.5}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.88
1060db5e-6f70-4d28-8c76-8ccc85fff0b2,57f37112-1d00-4f90-a141-90c0be056c2d,PER_WORD,1914556,3075732,5444485,"[""proofreading""]","[""zh-CN"", ""fr-FR""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 6.9}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.92
04fbb69c-9cfc-4dc2-8c30-8412304d2f62,c4491d4f-f8d7-4627-9f55-2eee4d1e3d3c,PER_WORD,1627739,2462305,4223333,"[""translation""]","[""vi-VN"", ""fi-FI"", ""da-DK""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 9.9}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.94
aa62febc-00cb-443f-b9c4-75f719760098,69350f5a-7def-401a-9ad1-16c96fa9813b,RETAINER,1281304,2145220,3679832,"[""qa_testing"", ""content_writing""]","[""no-NO"", ""tr-TR"", ""en-CA""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 3.0}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.89
f9236220-7f98-4c99-ad69-e7978775bdfe,136a9ad0-0a99-4dc0-9dff-c02ecdc64372,HYBRID,3161123,5298298,7695940,"[""dubbing"", ""content_writing""]","[""de-AT"", ""en-AU"", ""pt-BR"", ""pl-PL""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 5.8}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.96
44e2c014-4032-43ca-8d72-5928c3695e50,7f55aae1-4000-4edc-9ba3-af0bc5bd6aa6,PER_HOUR,1997,3146,4848,"[""interpretation""]","[""pl-PL"", ""en-GB"", ""id-ID"", ""hi-IN""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 6.0}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.89
c737b97e-8119-41ab-a502-45f0ae95d2d8,d4e782d7-d43c-4a4b-9c8d-8fc71ca4eb7c,TIERED,1403500,2236776,3577453,"[""transcreation""]","[""ms-MY"", ""ko-KR"", ""ta-IN""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 4.4}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.85
9df03c41-4dea-437f-9fed-1e58e96581dd,53590716-347d-4e9f-bb9f-1d3a91a095b3,HYBRID,1282696,2073179,3354374,"[""translation""]","[""he-IL"", ""en-CA"", ""es-AR""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 3.4}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.89
b88974a2-25d0-4321-b230-5ad30f409113,34ec82b2-1311-44cf-a916-8e388d6f9bd7,PER_WORD,768,1187,1737,"[""dtp""]","[""fi-FI"", ""no-NO""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 7.1}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.92
3aad4688-b09d-454d-80b8-f49bb587e599,293f2b71-e5aa-4a61-95b1-371b470b5c11,PER_WORD,963662,1413562,2221573,"[""proofreading""]","[""pt-PT"", ""da-DK""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 3.8}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.93
e1218001-7904-41df-a807-0426b38b6f18,bf03635a-beb0-4317-b0ab-950dc9a34fd7,HYBRID,1832214,3058541,4478827,"[""translation"", ""transcreation""]","[""es-AR"", ""es-MX""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 3.6}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.89
53ee673d-1c3f-49d5-be9e-1a311e08702b,806e0bc8-4140-4dff-832f-55a59c0e948f,HYBRID,3973,6378,8482,"[""subtitling""]","[""ar-SA""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 4.7}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.94
adb88e56-16f5-4fd1-a4b5-738d9dfaaf10,b3c02f88-825a-46ae-900d-ea0885528da8,FIXED,6808,11747,16835,"[""subtitling""]","[""ar-AE"", ""he-IL"", ""ru-RU""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 2.8}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.87
1d5e728d-d48a-4a32-bea2-3ee772f91fb0,44dbbb13-084b-44c9-ada3-55793d251561,HYBRID,2487074,4565307,7349611,"[""translation""]","[""zh-TW"", ""he-IL"", ""de-AT"", ""es-ES""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 3.7}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 60}",0.85
4fe54fb5-6056-4d7d-9507-cb2fb3516337,a4af6766-64c0-44b6-92e7-2112cb767f79,RETAINER,2711,4484,7184,"[""interpretation""]","[""ru-RU"", ""nl-NL""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 5.0}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.96
20063f01-5636-4a64-a1a9-b9a1c1d33fce,ed103980-523a-4ebc-99ff-ab0abdfc2c20,HYBRID,3027843,4832770,7808999,"[""qa_testing"", ""localization_engineering"", ""interpretation"", ""translation""]","[""de-AT"", ""fr-FR"", ""zh-CN"", ""th-TH"", ""el-GR"", ""en-AU""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 7.2}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 60}",0.94
69b901c9-c137-4489-bf3d-643eca7ddf35,40a9318a-7b29-4110-90c7-36729ffd5710,FIXED,5408,8387,12341,"[""voiceover""]","[""nl-NL""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 7.8}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.85
